unit_id,condition,repetition,iteration,passed
poisson-disk-generator/Poisson.cpp,A: compiler stderr,0,0,True
poisson-disk-generator/Poisson.cpp,A: compiler stderr,1,0,False
poisson-disk-generator/Poisson.cpp,A: compiler stderr,1,1,False
poisson-disk-generator/Poisson.cpp,A: compiler stderr,1,2,True
poisson-disk-generator/Poisson.cpp,B: LSP diagnostics,0,0,False
poisson-disk-generator/Poisson.cpp,B: LSP diagnostics,0,1,False
poisson-disk-generator/Poisson.cpp,B: LSP diagnostics,0,2,False
poisson-disk-generator/Poisson.cpp,B: LSP diagnostics,0,3,False
poisson-disk-generator/Poisson.cpp,B: LSP diagnostics,0,4,False
poisson-disk-generator/Poisson.cpp,B: LSP diagnostics,0,5,True
poisson-disk-generator/Poisson.cpp,B: LSP diagnostics,1,0,False
poisson-disk-generator/Poisson.cpp,B: LSP diagnostics,1,1,True
poisson-disk-generator/PoissonGenerator.h,A: compiler stderr,0,0,False
poisson-disk-generator/PoissonGenerator.h,A: compiler stderr,0,1,True
poisson-disk-generator/PoissonGenerator.h,A: compiler stderr,1,0,False
poisson-disk-generator/PoissonGenerator.h,A: compiler stderr,1,1,True
poisson-disk-generator/PoissonGenerator.h,B: LSP diagnostics,0,0,False
poisson-disk-generator/PoissonGenerator.h,B: LSP diagnostics,0,1,True
poisson-disk-generator/PoissonGenerator.h,B: LSP diagnostics,1,0,False
poisson-disk-generator/PoissonGenerator.h,B: LSP diagnostics,1,1,True
